step,mloss,gloss,loss
163.0,1.7233,0.9976,2.7209000000000003
164.0,1.675,0.9957,2.6707
165.0,1.8381,0.9986,2.8367
166.0,1.6603,0.9965,2.6568
167.0,1.7722,1.0014,2.7736
168.0,1.7327,1.0003,2.7329999999999997
169.0,1.7454,0.9973,2.7427
170.0,1.6261,0.9976,2.6237000000000004
171.0,1.7473,1.0021,2.7494
172.0,1.6361,1.0006,2.6367000000000003
173.0,1.7701,0.999,2.7691
174.0,1.7738,0.9909,2.7647
175.0,1.8611,0.9995,2.8606
176.0,1.8875,0.9988,2.8863
177.0,1.6347,0.9946,2.6293
178.0,2.0355,1.0053,3.0408
179.0,1.7014,0.9871,2.6885
180.0,1.5825,1.0039,2.5864000000000003
181.0,1.6119,0.9938,2.6057
182.0,1.7591,0.9993,2.7584
183.0,1.6439,0.9988,2.6427
184.0,1.6629,0.9978,2.6607000000000003
185.0,1.6271,0.9939,2.621
186.0,1.753,0.9941,2.7470999999999997
187.0,1.6664,0.9992,2.6656
188.0,1.7206,0.9944,2.715
189.0,1.6883,0.988,2.6763
190.0,1.7037,0.9957,2.6994
191.0,1.7179,0.9942,2.7121
192.0,1.7761,0.998,2.7741
193.0,1.7162,1.0001,2.7163
194.0,1.6739,0.9934,2.6673
195.0,1.6481,1.0006,2.6487
196.0,1.7139,0.9977,2.7116
197.0,1.6324,0.9949,2.6273
198.0,1.5016,0.9936,2.4952
199.0,1.7313,0.9991,2.7304
200.0,1.6009,0.9961,2.597
201.0,1.6608,0.9995,2.6603000000000003
202.0,1.6057,0.9991,2.6048
203.0,1.6848,1.003,2.6878
204.0,1.6576,0.9943,2.6519
205.0,1.6893,0.9965,2.6858
206.0,1.5902,1.0028,2.593
207.0,1.6337,0.9948,2.6285
208.0,1.697,0.9974,2.6944
209.0,1.6627,0.996,2.6587
210.0,1.7829,0.9934,2.7763
211.0,1.6529,0.9954,2.6483
212.0,1.693,0.9958,2.6888
213.0,1.6534,0.9971,2.6505
214.0,1.703,0.9974,2.7004
215.0,1.7249,0.9949,2.7198
216.0,1.6693,0.9998,2.6691000000000003
217.0,1.6842,0.9926,2.6768
218.0,1.6027,0.9911,2.5938
219.0,1.6748,0.9958,2.6706000000000003
220.0,1.5935,0.9975,2.591
221.0,1.6449,0.992,2.6369
222.0,1.7582,0.9976,2.7558
223.0,1.6157,0.9934,2.6090999999999998
224.0,1.549,0.9999,2.5488999999999997
225.0,1.7158,1.0023,2.7180999999999997
226.0,1.5483,0.9927,2.541
227.0,1.5838,1.0037,2.5875000000000004
228.0,1.6096,1.0013,2.6109
229.0,1.7278,0.9926,2.7204
230.0,1.7415,0.9936,2.7351
231.0,1.5779,0.9937,2.5716
232.0,1.6499,0.9945,2.6444
233.0,1.5516,0.9932,2.5448
234.0,1.6258,0.9948,2.6206
235.0,1.5956,0.992,2.5876
236.0,1.6663,0.993,2.6593
237.0,1.4744,0.9965,2.4709
238.0,1.5901,0.9977,2.5878
239.0,1.5763,0.9958,2.5721
240.0,1.4739,1.0005,2.4744
241.0,1.5605,0.9993,2.5598
242.0,1.645,0.988,2.633
243.0,1.6156,0.989,2.6046
244.0,1.5874,0.9909,2.5783
245.0,1.5711,0.9941,2.5652
246.0,1.5733,0.988,2.5613
247.0,1.6431,0.9959,2.6390000000000002
248.0,1.606,0.9982,2.6042
249.0,1.5787,0.994,2.5727
250.0,1.5249,0.9888,2.5137
251.0,1.589,0.9876,2.5766
252.0,1.5923,0.9962,2.5885
253.0,1.6045,0.9929,2.5974
254.0,1.6004,0.9917,2.5921000000000003
255.0,1.8318,1.0009,2.8327
256.0,1.5275,0.9943,2.5218
257.0,1.6069,0.9952,2.6021
258.0,1.4738,0.9931,2.4669
259.0,1.5464,0.9923,2.5387
260.0,1.5932,0.9876,2.5808
261.0,1.5078,0.9914,2.4992
262.0,1.597,0.9904,2.5873999999999997
263.0,1.5304,0.9911,2.5215
264.0,1.5496,0.9928,2.5424
265.0,1.6061,0.9925,2.5986000000000002
266.0,1.6669,0.991,2.6579
267.0,1.5405,0.9917,2.5322
268.0,1.5169,0.9845,2.5014
269.0,1.5184,0.996,2.5144
270.0,1.5157,0.9921,2.5078
271.0,1.607,0.9913,2.5983
272.0,1.646,1.0027,2.6487
273.0,1.4979,0.9881,2.4859999999999998
274.0,1.6529,0.9895,2.6424000000000003
275.0,1.5818,0.9877,2.5695
276.0,1.4512,0.9892,2.4404
277.0,1.6148,0.9887,2.6035
278.0,1.6166,0.9876,2.6042
279.0,1.5906,0.9864,2.577
280.0,1.4189,0.9852,2.4041
281.0,1.4889,0.9878,2.4767
282.0,1.595,0.9852,2.5802
283.0,1.5349,0.9938,2.5286999999999997
284.0,1.7043,0.9903,2.6946
285.0,1.6211,0.9892,2.6103
286.0,1.4686,0.9888,2.4574
287.0,1.5754,0.9862,2.5616
288.0,1.5595,0.9867,2.5462000000000002
289.0,1.578,0.9907,2.5687
290.0,1.4974,0.9873,2.4847
291.0,1.7047,0.9959,2.7006
292.0,1.6112,0.9897,2.6009
293.0,1.5528,0.9884,2.5412
294.0,1.4998,0.9917,2.4915000000000003
295.0,1.6021,0.9851,2.5872
296.0,1.6067,0.9916,2.5983
297.0,1.5094,0.9832,2.4926
298.0,1.5486,0.9834,2.532
299.0,1.564,0.9859,2.5499
300.0,1.5305,0.9827,2.5132
301.0,1.4892,0.9829,2.4721
302.0,1.6518,0.9821,2.6338999999999997
303.0,1.5142,0.9795,2.4937
304.0,1.5598,0.9878,2.5476
305.0,1.642,0.9867,2.6287
306.0,1.4889,0.9831,2.472
307.0,1.4673,0.9843,2.4516
308.0,1.5387,0.9877,2.5263999999999998
309.0,1.4453,0.9897,2.435
