step,mloss,gloss,loss
286.0,2.3466,1.0085,3.3551
287.0,2.4203,1.0214,3.4417
288.0,2.3682,0.9943,3.3625
289.0,2.4194,0.9991,3.4185
290.0,2.5494,0.9799,3.5293
291.0,2.3777,0.9998,3.3775
292.0,2.3308,1.0168,3.3476
293.0,2.4232,0.9881,3.4112999999999998
294.0,2.3538,0.9942,3.348
295.0,2.3563,1.0139,3.3702
296.0,2.3377,0.9999,3.3376
297.0,2.5587,0.9899,3.5486
298.0,2.4104,1.0022,3.4126000000000003
299.0,2.4243,0.9953,3.4196
300.0,2.3978,1.0097,3.4075
301.0,2.4719,0.9943,3.4662
302.0,2.3769,1.0106,3.3875
303.0,2.3769,1.0129,3.3898
304.0,2.3696,1.0049,3.3745000000000003
305.0,2.3257,1.0081,3.3338
306.0,2.3323,1.0002,3.3325
307.0,2.3196,1.0007,3.3202999999999996
308.0,2.5231,0.9906,3.5137
309.0,2.6304,0.9927,3.6231
310.0,2.3333,0.9984,3.3316999999999997
311.0,2.4793,1.0013,3.4806
312.0,2.3156,1.0142,3.3297999999999996
313.0,2.4109,1.0076,3.4185
314.0,2.3913,0.9898,3.3811
315.0,2.4233,0.9932,3.4164999999999996
316.0,2.3775,1.0009,3.3784
317.0,2.3891,0.9992,3.3883
318.0,2.3169,1.007,3.3239
319.0,2.3865,1.0001,3.3865999999999996
320.0,2.4203,0.9689,3.3892
321.0,2.3695,1.0031,3.3726000000000003
322.0,2.4587,0.9956,3.4543
323.0,2.4949,0.982,3.4768999999999997
324.0,2.3481,0.987,3.3351
325.0,2.3832,1.0111,3.3943000000000003
326.0,2.3002,1.0001,3.3003
327.0,2.4586,0.9954,3.454
328.0,2.3393,0.9962,3.3355
329.0,2.3612,1.0,3.3612
330.0,2.6036,0.9968,3.6004
331.0,2.3731,1.0003,3.3734
332.0,2.4414,1.0187,3.4600999999999997
333.0,2.4786,1.0076,3.4862
334.0,2.4223,0.9954,3.4177
335.0,2.4116,0.9964,3.408
336.0,2.4234,1.0042,3.4276
337.0,2.4011,1.0208,3.4219
338.0,2.3814,1.0086,3.39
339.0,2.3831,1.0038,3.3869000000000002
340.0,2.3723,0.9694,3.3417000000000003
341.0,2.3641,1.0165,3.3806000000000003
342.0,2.3927,0.9923,3.385
343.0,2.3544,0.9898,3.3442
344.0,2.4394,0.9968,3.4362
345.0,2.4732,1.0022,3.4753999999999996
346.0,2.4244,0.9958,3.4202
347.0,2.4231,1.0055,3.4286
348.0,2.4636,1.0016,3.4652000000000003
349.0,2.4812,0.9972,3.4783999999999997
350.0,2.332,0.9751,3.3070999999999997
351.0,2.3871,0.982,3.3691000000000004
352.0,2.3478,1.0047,3.3525
353.0,2.2988,0.999,3.2978
354.0,2.3488,1.0015,3.3503000000000003
355.0,2.4503,0.9975,3.4478
356.0,2.4638,1.0099,3.4737
357.0,2.4387,1.0039,3.4425999999999997
358.0,2.3401,1.0004,3.3405
359.0,2.4025,1.0051,3.4076
360.0,2.1639,1.0042,3.1681
361.0,2.4111,0.9941,3.4052
362.0,2.449,1.0,3.449
363.0,2.3866,1.0066,3.3932
364.0,2.4055,0.9948,3.4003
365.0,2.3994,1.0154,3.4148
366.0,2.3569,0.9968,3.3537
367.0,2.3072,1.006,3.3132
368.0,2.4013,0.9859,3.3872
369.0,2.305,1.0017,3.3067
370.0,2.3641,1.0186,3.3827
371.0,2.4516,0.9937,3.4453
372.0,2.4071,0.9913,3.3983999999999996
373.0,2.3705,0.9882,3.3587
374.0,2.3802,1.0132,3.3933999999999997
375.0,2.3413,0.9918,3.3331
376.0,2.4573,0.9948,3.4521
377.0,2.3743,0.9977,3.372
378.0,2.3669,1.0082,3.3750999999999998
379.0,2.3281,1.0014,3.3295000000000003
380.0,2.4023,1.0043,3.4066
381.0,2.5107,1.0013,3.512
382.0,2.3628,0.9944,3.3571999999999997
383.0,2.3492,0.9829,3.3321
384.0,2.3538,0.9971,3.3509
385.0,2.4167,0.996,3.4127
386.0,2.3292,0.9975,3.3267
387.0,2.3328,1.0036,3.3364000000000003
388.0,2.423,0.9961,3.4191000000000003
389.0,2.3789,1.0161,3.3949999999999996
390.0,2.7009,0.9863,3.6872
391.0,2.3852,1.0083,3.3935000000000004
392.0,2.4261,1.0009,3.4269999999999996
393.0,2.3625,1.0198,3.3823
394.0,2.4129,1.0097,3.4226
395.0,2.389,1.0032,3.3922
396.0,2.3871,1.0072,3.3943000000000003
397.0,2.3497,0.9983,3.348
398.0,2.4271,1.0026,3.4296999999999995
399.0,2.348,1.0023,3.3503
400.0,2.2917,0.9886,3.2803
401.0,2.4349,1.0022,3.4371
402.0,2.4335,1.0013,3.4348
403.0,2.3365,0.9923,3.3288
404.0,2.3293,0.9939,3.3232
405.0,2.326,1.0003,3.3263
406.0,2.386,1.0101,3.3961
407.0,2.4093,0.9908,3.4001
408.0,2.372,1.0083,3.3803
409.0,2.4072,0.9938,3.401
410.0,2.4129,1.0032,3.4161
411.0,2.2844,0.9942,3.2786
412.0,2.4451,0.9842,3.4293
413.0,2.2885,0.9865,3.275
414.0,2.4341,0.9955,3.4295999999999998
415.0,2.378,0.9864,3.3644000000000003
416.0,2.3481,1.011,3.3590999999999998
417.0,2.3668,0.9875,3.3543000000000003
418.0,2.4278,0.9957,3.4234999999999998
419.0,2.3842,0.9856,3.3697999999999997
420.0,2.3589,0.9606,3.3195
421.0,2.3935,0.9974,3.3909
422.0,2.4266,0.9974,3.424
423.0,2.5037,0.9984,3.5020999999999995
424.0,2.3186,1.0059,3.3245
425.0,2.5331,1.016,3.5491
426.0,2.3741,1.0013,3.3754
427.0,2.5112,1.0019,3.5131
428.0,2.3721,0.991,3.3631
429.0,2.3631,0.9964,3.3595
430.0,2.1357,0.9839,3.1196
431.0,2.4401,0.9964,3.4365
432.0,2.403,1.0119,3.4149000000000003
433.0,2.4795,0.9973,3.4768
434.0,2.506,1.0127,3.5187
435.0,2.3662,0.991,3.3572
436.0,2.3496,0.9937,3.3433
437.0,2.3639,1.0051,3.369
438.0,2.4192,0.9844,3.4036
439.0,2.3515,1.005,3.3565
440.0,2.2564,0.9993,3.2557
441.0,2.4261,0.9901,3.4162
442.0,2.3408,1.0111,3.3519000000000005
443.0,2.3867,1.0064,3.3930999999999996
