step,mloss,gloss,loss
162.0,0.4919,1.0171,1.509
163.0,0.4574,0.9931,1.4505
164.0,0.5093,1.0074,1.5167000000000002
165.0,0.4674,0.9971,1.4645
166.0,0.5416,1.0069,1.5484999999999998
167.0,0.4833,1.0194,1.5027000000000001
168.0,0.4944,0.9965,1.4909000000000001
169.0,0.4644,1.0093,1.4737
170.0,0.4981,0.9904,1.4885
171.0,0.4847,1.0134,1.4981
172.0,0.4803,0.9987,1.479
173.0,0.5025,0.9968,1.4992999999999999
174.0,0.4742,0.9988,1.473
175.0,0.487,0.997,1.484
176.0,0.5172,0.997,1.5142
177.0,0.4793,1.0036,1.4829
178.0,0.4978,0.9868,1.4846
179.0,0.5074,0.994,1.5013999999999998
180.0,0.4828,1.001,1.4838
181.0,0.511,0.9848,1.4958
182.0,0.4658,0.9959,1.4617
183.0,0.4805,0.993,1.4735
184.0,0.499,1.0099,1.5089000000000001
185.0,0.4925,0.9995,1.492
186.0,0.4835,0.9885,1.472
187.0,0.4995,0.9901,1.4896
188.0,0.4768,1.0076,1.4844
189.0,0.5083,1.0014,1.5097
190.0,0.52,0.9995,1.5195
191.0,0.4865,1.0048,1.4912999999999998
192.0,0.4575,0.9613,1.4188
193.0,0.4625,1.0212,1.4837000000000002
194.0,0.5268,0.99,1.5168
195.0,0.4813,0.9938,1.4751
196.0,0.5091,0.996,1.5051
197.0,0.544,0.9785,1.5225
198.0,0.5396,1.0054,1.545
199.0,0.4632,1.0072,1.4704000000000002
200.0,0.4419,1.0113,1.4532
201.0,0.4975,1.0017,1.4992
202.0,0.4801,0.9889,1.469
203.0,0.4934,0.9917,1.4851
204.0,0.4698,0.9929,1.4627
205.0,0.4596,1.0034,1.463
206.0,0.519,1.0028,1.5217999999999998
207.0,0.4486,1.018,1.4666000000000001
208.0,0.5086,1.0,1.5086
209.0,0.4936,0.9862,1.4798
210.0,0.4922,1.0159,1.5081
211.0,0.4964,0.9919,1.4883
212.0,0.5417,1.0076,1.5493000000000001
213.0,0.5089,1.0145,1.5234
214.0,0.4975,0.9918,1.4893
215.0,0.5227,1.0056,1.5283000000000002
216.0,0.5175,1.006,1.5234999999999999
217.0,0.53,1.0124,1.5424
218.0,0.4849,0.9949,1.4798
219.0,0.497,0.9965,1.4935
220.0,0.4837,1.0041,1.4878
221.0,0.4835,0.9877,1.4712
222.0,0.4912,1.0004,1.4916
223.0,0.5339,0.9874,1.5213
224.0,0.4777,0.9884,1.4661
225.0,0.4868,0.9957,1.4825
226.0,0.477,1.0067,1.4836999999999998
227.0,0.4933,1.0149,1.5082
228.0,0.5065,0.9948,1.5013
229.0,0.468,1.0228,1.4908
230.0,0.4889,0.9985,1.4874
231.0,0.4902,1.0119,1.5021
232.0,0.4693,0.9873,1.4566
233.0,0.4884,1.0119,1.5003
234.0,0.5121,0.9889,1.501
235.0,0.4799,1.0156,1.4955
236.0,0.4731,0.9946,1.4677
237.0,0.5025,0.9973,1.4998
238.0,0.4713,0.9895,1.4608
239.0,0.4745,1.0083,1.4828
240.0,0.4661,0.9784,1.4445000000000001
241.0,0.5146,1.0099,1.5245
242.0,0.4905,1.0097,1.5002
243.0,0.5114,0.9933,1.5047
244.0,0.4877,0.9907,1.4784000000000002
245.0,0.5021,0.9907,1.4928
246.0,0.5097,0.9958,1.5055
247.0,0.5294,0.9963,1.5257
248.0,0.5027,1.0044,1.5070999999999999
249.0,0.5041,1.0082,1.5123
250.0,0.4691,1.0017,1.4708
251.0,0.498,1.0087,1.5067
252.0,0.5167,1.0098,1.5265
253.0,0.4562,1.003,1.4591999999999998
254.0,0.5002,1.0016,1.5018
255.0,0.4771,1.0005,1.4776
256.0,0.5407,0.9789,1.5196
257.0,0.4754,0.9956,1.471
258.0,0.4871,1.0054,1.4925000000000002
259.0,0.492,1.0064,1.4984
260.0,0.5166,1.0023,1.5189
261.0,0.4953,0.9906,1.4859
262.0,0.4994,0.9945,1.4939
263.0,0.5014,1.0055,1.5069
264.0,0.5004,0.9992,1.4996
265.0,0.4663,1.0064,1.4727
266.0,0.4403,0.9993,1.4396
267.0,0.4641,1.0161,1.4802
268.0,0.4775,1.0044,1.4819
269.0,0.4958,1.0193,1.5151000000000001
270.0,0.5149,0.9884,1.5032999999999999
271.0,0.471,0.9908,1.4618
272.0,0.4876,1.0043,1.4919
273.0,0.5026,1.0088,1.5114
274.0,0.4745,1.0097,1.4842
275.0,0.4807,0.9855,1.4662000000000002
276.0,0.4937,1.0084,1.5021
277.0,0.515,1.0076,1.5226000000000002
278.0,0.4937,1.0107,1.5044
279.0,0.4919,1.0051,1.497
280.0,0.4765,1.0014,1.4779
281.0,0.4984,0.9964,1.4948
282.0,0.5274,0.9989,1.5263
283.0,0.4463,0.9825,1.4288
284.0,0.4598,0.9965,1.4563000000000001
285.0,0.4789,0.9908,1.4697
286.0,0.4923,1.0128,1.5050999999999999
287.0,0.4965,1.007,1.5034999999999998
288.0,0.4908,1.0046,1.4954
289.0,0.4851,1.0205,1.5055999999999998
290.0,0.4656,1.0018,1.4674
291.0,0.4869,0.9941,1.4809999999999999
292.0,0.4831,0.9952,1.4783
293.0,0.4693,1.0219,1.4912
294.0,0.4961,0.9953,1.4914
295.0,0.4921,0.9852,1.4773
296.0,0.4801,0.9982,1.4783
297.0,0.4836,0.9986,1.4822
298.0,0.5083,0.9807,1.4889999999999999
299.0,0.4886,0.9965,1.4851
300.0,0.4696,0.9933,1.4628999999999999
301.0,0.5038,1.0016,1.5054
302.0,0.4914,1.0025,1.4939
303.0,0.5237,0.9854,1.5091
304.0,0.5619,1.0051,1.5670000000000002
305.0,0.483,0.9864,1.4694
306.0,0.5096,1.0077,1.5173
307.0,0.4582,0.9985,1.4567
308.0,0.5061,0.9939,1.5
309.0,0.4545,1.0143,1.4687999999999999
310.0,0.4812,0.9884,1.4696
311.0,0.4994,0.9972,1.4966
312.0,0.4639,1.0002,1.4641
313.0,0.5084,1.0005,1.5089
314.0,0.4905,0.9944,1.4848999999999999
315.0,0.4828,1.0083,1.4910999999999999
316.0,0.4847,1.0012,1.4859
317.0,0.548,0.9961,1.5441
318.0,0.4932,0.9985,1.4917
319.0,0.4744,0.9945,1.4689
320.0,0.4809,1.014,1.4949
321.0,0.4904,1.0164,1.5068
322.0,0.4598,1.0163,1.4761
323.0,0.4941,0.998,1.4921
324.0,0.4716,0.9919,1.4635
325.0,0.4956,1.0079,1.5035
326.0,0.4765,0.9932,1.4697
327.0,0.494,1.0004,1.4944
328.0,0.4978,0.9969,1.4947
329.0,0.477,0.9971,1.4741
330.0,0.4903,1.0126,1.5029
331.0,0.497,1.0173,1.5143
332.0,0.5279,0.9818,1.5097
333.0,0.4886,1.0009,1.4894999999999998
334.0,0.489,1.0045,1.4935
335.0,0.5383,0.9946,1.5329000000000002
336.0,0.5598,0.9917,1.5514999999999999
337.0,0.5169,0.9998,1.5167000000000002
338.0,0.5021,0.9947,1.4968
339.0,0.4849,1.0025,1.4874
340.0,0.4943,0.9915,1.4858
341.0,0.4509,1.0037,1.4546000000000001
342.0,0.5215,0.9974,1.5189
343.0,0.4951,1.0078,1.5029
344.0,0.491,0.9903,1.4813
345.0,0.5061,1.0021,1.5082
346.0,0.4853,1.0049,1.4902
347.0,0.4825,0.9996,1.4821
348.0,0.5377,0.9927,1.5304
349.0,0.5116,0.9919,1.5035
350.0,0.5024,1.0063,1.5087
351.0,0.4729,1.0034,1.4763000000000002
352.0,0.5057,1.0016,1.5073
353.0,0.5279,0.9939,1.5218
354.0,0.4709,1.0112,1.4821
355.0,0.5046,0.9861,1.4907
356.0,0.4987,0.9799,1.4786
357.0,0.485,1.0123,1.4973
358.0,0.4683,0.9967,1.465
359.0,0.4705,1.0091,1.4796
360.0,0.4905,0.9915,1.482
361.0,0.4827,1.005,1.4876999999999998
362.0,0.4763,1.0022,1.4785
363.0,0.4959,1.0148,1.5107
364.0,0.4836,1.0171,1.5007
365.0,0.4646,0.991,1.4556
